x action,y action,z action,roll action,pitch action,yaw action,x gripper,y gripper,z gripper,roll gripper,pitch gripper,yaw gripper,x velocity gripper,y velocity gripper,z velocity gripper,x angular velocity gripper,y angular velocity gripper,z angular velocity gripper,x target,y target,z target,roll target,pitch target,yaw target,x velocity target,y velocity target,z velocity target,x angular velocity target,y angular velocity target,z angular velocity target,closest distance,contact force,rewards
-0.94720006,0.74552894,0.6141515,-0.72594196,-0.9483814,-0.7168028,0.006898628066224748,0.010181773602435893,0.9992591778719613,1.1603481229662165,0.18623576587672167,-0.4813169954024154,1.681966243567262,3.7405497855675867,-0.7051872073076949,-10.74881403646674,-5.760534096259354,-9.793195136434738,-0.33997606844025907,0.7870628708324306,0.7576516089486082,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.6709854993154684,0,0.5874871098651163
-0.9737953,0.9485426,-0.34608674,-0.9999345,0.9565458,0.8451662,0.011001590495124019,0.022517071354737468,0.9973163467868822,1.099252974007811,0.24325334050666325,-0.4322888399145483,0.7651654811442368,2.7648082120219244,-0.3643288053304359,-4.621594373702254,12.514120548109986,10.636471317680083,-0.33902489836565786,0.7866213454567211,0.7578196022625386,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.660289740101774,0,0.6131988136167202
-0.9603778,0.8988099,0.30593276,-0.99975,0.6768322,0.7848983,0.012254320734547307,0.03119219313251187,0.9984633605255772,1.0390798274897082,0.28370524602623703,-0.3865891935928591,0.03024653851376588,1.903295395854492,0.458954981948151,-6.164851260695421,9.718264030383045,10.440496229498002,-0.33807372829105664,0.7861798200810116,0.7579875955764691,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.6529836885566348,0,0.6378892054888804
-0.96128446,0.8853378,0.38209963,-0.9995044,0.43344665,0.7173828,0.010540151348761857,0.037656617440033305,1.0007192763131385,0.9795775914496003,0.3097273799648361,-0.34464118872946686,-0.7239930749094551,1.3794411289316386,0.37561906674920087,-7.331542594651346,7.182268767200847,10.03189923261819,-0.3371225582164554,0.7857382947053021,0.7581555888903996,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.647143593344799,0,0.6633407927438951
-0.96377057,0.87009954,0.51041317,-0.998788,0.15619719,0.5949285,0.0060256100962833795,0.043052558314028495,1.003644445238458,0.920627184165736,0.319274087265113,-0.3096474410845644,-1.2295594953383586,1.1690197675726006,0.5229506318462889,-8.400568939440458,4.3196435432291675,8.92648328822083,-0.3361713881418542,0.7852967693295926,0.75832358220433,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.6406474159021905,0,0.6916337243365146
-0.96139836,0.87482,0.5765941,-0.9977519,0.021841288,0.4539566,0.0002923307875397356,0.04838198540116105,1.0069755966513478,0.8618377217699037,0.3207839375966039,-0.2828610268228933,-1.2161148905454742,1.1963669490773783,0.5843491912196824,-8.876397318827589,2.8190760728703506,7.555978934607603,-0.335220218067253,0.7848552439538831,0.7584915755182605,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.6341710031354737,0,0.7218897133097499
-0.95907015,0.88151383,0.58940697,-0.99692416,-0.038545668,0.3664881,-0.005396085742587197,0.05374817108973771,1.0104077647280754,0.803095991926161,0.31867211961024977,-0.26119856005496433,-1.2113345564527918,1.1841924893763534,0.5908560801432845,-9.089205853071933,2.050139201281572,6.675657369544675,-0.3342690479926518,0.7844137185781735,0.758659568832191,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.6280241262922994,0,0.7539512029955836
-0.9571947,0.88434994,0.60453033,-0.99572265,-0.09100413,0.29279375,-0.01106980622989677,0.05911221077683072,1.013921081751414,0.7444076444155502,0.31342058303654846,-0.2438598816303723,-1.2111167504636982,1.1724063240066658,0.6076765270028974,-9.252831007527558,1.3906948637599652,5.900138739207149,-0.33331787791805056,0.783972193202464,0.7588275621461215,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.622201418289177,0,0.7879684098573635
-0.9562718,0.8879342,0.61670566,-0.9939205,-0.13571823,0.22608781,-0.01676171292625043,0.0644789091575516,1.0175068340107976,0.6857984309035398,0.3054947170260826,-0.23044270661337,-1.2160170751834913,1.1617702755011048,0.6195128603208412,-9.377050702542068,0.8376994524422567,5.166434236106644,-0.33236670784344935,0.7835306678267545,0.7589955554600519,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.6166578349782901,0,0.8240100231356231
-0.9561516,0.89115655,0.6198199,-0.9913082,-0.16804975,0.17305017,-0.022488824137780496,0.06984672193006475,1.021118240561384,0.6273170461488088,0.2956354583379089,-0.2201490585835296,-1.2232519938640094,1.151031463431643,0.6208299157481765,-9.457555737330017,0.4298313962925679,4.546500576839016,-0.33141553776884813,0.783089142451045,0.7591635487739824,0.0,-0.0,0.0,0.22828081790429103,-0.10596609017033595,0.0403183953432723,0.0,0.0,0.0,0.6113747934644345,0,0.8620407829503309
