x action,y action,z action,roll action,pitch action,yaw action,x gripper,y gripper,z gripper,roll gripper,pitch gripper,yaw gripper,x velocity gripper,y velocity gripper,z velocity gripper,x angular velocity gripper,y angular velocity gripper,z angular velocity gripper,x target,y target,z target,roll target,pitch target,yaw target,x velocity target,y velocity target,z velocity target,x angular velocity target,y angular velocity target,z angular velocity target,closest distance,contact force,rewards
-0.9900135,0.95808685,0.9474398,-0.98694843,0.45630586,-0.8128706,-0.005985967363341645,0.006237605117915523,0.9931066108769745,0.5961946520953475,0.1490754963256752,-0.029225365783847025,-1.0981523258842354,1.5568347026722966,-2.1152856107588573,0.5669789550279365,4.571301113149474,-8.004043485406125,-0.1384425584633965,0.7501689196657821,1.229669346327473,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.6160650355874089,0,0.9323922256837631
-0.91040635,0.9732845,0.99102426,-0.9994468,0.57256126,0.79331684,-0.009833898480700654,0.012181078942620565,0.9884745605984356,0.5370526490184431,0.18326482500930097,0.017229318616380326,-1.2614719065296525,1.2270360224999948,-0.9439522032682944,-9.728467371818844,5.492111934900507,9.568023074993453,-0.13884331882215098,0.7503659886259149,1.2297629791500173,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.615234588054588,0,0.9671223723091952
-0.90635735,0.97707963,0.9850278,-0.9994594,0.04489398,0.2337668,-0.015356116332062554,0.018048983618204627,0.9872792513574582,0.47806968178152215,0.1859993600990052,0.031011788346823103,-1.1010087824616404,1.2376713720739305,-0.11469676467521137,-9.665688264777863,0.15064013580269214,4.113602830522797,-0.13924407918090545,0.7505630575860476,1.2298566119725616,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.6133981367495105,0,1.009159914628827
-0.90903026,0.97194004,0.9838176,-0.9993485,0.13677394,0.2129507,-0.020615310358580358,0.02387596956862033,0.9895823083825527,0.4190641999341026,0.19415008193647554,0.043527024295946314,-1.1066424309900518,1.2108757924968048,0.7217910915748293,-9.688659797696562,0.9320589186866413,3.9837884524749327,-0.13964483953965992,0.7507601265461803,1.2299502447951058,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.6100802447784067,0,1.0513239182290421
-0.9100326,0.9722904,0.97931707,-0.99924845,0.033320904,0.13391721,-0.0259779480501512,0.02968200008806593,0.9948168623531504,0.3600741201321948,0.19616213093249382,0.05142075648642107,-1.1262411999836377,1.2001658132985664,1.0940678114674507,-9.639325635123058,-0.16289463961941142,3.2298791577541826,-0.1400455998984144,0.750957195506313,1.23004387761765,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.6047162102208559,0,1.0973014697218053
-0.92165655,0.9712181,0.9744818,-0.99905664,-0.022401333,0.10135591,-0.031395435223151455,0.03546607616578938,1.0004336423680158,0.3010957994012931,0.19487256322431706,0.057412833525408165,-1.1365715460974168,1.1844905495972606,0.9907288764253497,-9.607149896369444,-0.7688059180806441,2.899086962917825,-0.14044636025716886,0.7511542644664457,1.2301375104401944,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5983514165911593,0,1.1451978654774493
-0.9406253,0.97068596,0.9691787,-0.9982947,-0.023450136,0.19552672,-0.03663255851832664,0.04123037292332966,1.005969878735299,0.2421725247595292,0.19355684943645962,0.06896624465023699,-1.1067267307111552,1.169642721884406,0.9973319153302941,-9.592927922784435,-0.886248600213225,3.810860554147959,-0.14084712061592333,0.7513513334265784,1.2302311432627386,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5894511124174825,0,1.192558388456567
-0.9575891,0.97295,0.95300233,-0.9932103,0.05396402,0.14708221,-0.04196802336068159,0.04698988628116248,1.0114284385889392,0.18353632511728313,0.19679234406141555,0.07762910820041095,-1.121718867300166,1.1618087728146649,0.9771509078371363,-9.588241761032156,-0.20804673740343216,3.3530124583937813,-0.1412478809746778,0.7515484023867112,1.230324776085283,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5796577062047209,0,1.2343015083600108
-0.95853156,0.973299,0.9309461,-0.9668564,0.038392544,-0.07027084,-0.04767232640188364,0.052736928710666674,1.016759629014288,0.12645134788051016,0.19904031900922298,0.07347039216145512,-1.1711489187198116,1.1548943156330274,0.9547848747845094,-9.31979448459101,-0.3102823561068021,1.1870060433602834,-0.14164864133343227,0.7517454713468439,1.2304184089078272,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5703121227819721,0,1.2722916359121825
-0.95770526,0.97416806,0.90925264,-0.8594321,0.031980515,0.036491036,-0.0531807103814716,0.05847874950926615,1.0219398508179387,0.07570898953671298,0.20093811313824875,0.07561567768174612,-1.1429122000643577,1.1445632848071297,0.9389530014090762,-8.278928487897408,-0.3106802665027476,2.0438920391162037,-0.14204940169218674,0.7519425403069766,1.2305120417303714,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5613591457056739,0,1.297451975264241
-0.9579264,0.9755614,0.87093425,-0.5112037,0.03789115,-0.14933181,-0.058864957079534985,0.06405537267297925,1.0267584540008028,0.045527297387504745,0.20315921831661463,0.06679634043720667,-1.1238845155009543,1.1162045415370119,0.9337773330209782,-4.936196069619222,0.03984884856142214,-0.4549063835999559,-0.14245016205094121,0.7521396092671093,1.2306056745529157,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5538763191441521,0,1.3118083712041184
-0.95169115,0.978179,0.85159945,-0.38663483,0.007005334,0.159343,-0.06408583683199136,0.06966071841612863,1.0315764469710573,0.022701838319819204,0.20359862841062173,0.07620248026777456,-1.1219282213688342,1.1202585548907718,0.8931912850722101,-3.7169694513100864,-0.21250412011407638,2.3348594001643295,-0.14285092240969569,0.752336678227242,1.23069930737546,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5462385201065189,0,1.3178322473058657
-0.947794,0.9790194,0.79782486,-0.093892395,-0.03058219,-0.20347536,-0.06970013938916085,0.0750971565356303,1.0359636109616033,0.017160890668232745,0.20179976436620267,0.06418669559191897,-1.0621643801441667,1.1152617498282011,0.8618607175879615,-0.8827919832816329,-0.3591674916480044,-1.8150006704513721,-0.14325168276845016,0.7525337471873748,1.2307929401980042,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5401897265213184,0,1.3284175009268968
-0.9294718,0.9796815,0.8057475,-0.33185935,0.01833427,0.25290072,-0.07464285019242388,0.08086665165951841,1.0405744936429273,-0.0024305290218607435,0.20292607943201801,0.07911347700328836,-1.1488666996580206,1.1587952040001377,0.8271827086804139,-3.199874966194421,-0.07011877185129291,3.1435053689716033,-0.14365244312720463,0.7527308161475075,1.2308865730205485,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.532309288965013,0,1.329517097843334
-0.92480797,0.9804239,0.70959234,0.26535034,-0.10662854,-0.39773947,-0.08033158135793549,0.08626685623355128,1.0443320791426902,0.013242118291170528,0.19670875722521822,0.05559874019914908,-0.9855741096052544,1.1470920430939406,0.8173803987693402,2.614408656964141,-0.9017483192812407,-4.4201561516025825,-0.1440532034859591,0.7529278851076402,1.2309802058430928,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5278086182144571,0,1.3454988043583782
-0.88864225,0.98054075,0.7961451,-0.56140536,0.048734903,0.52296543,-0.08442264020366376,0.09208060936404361,1.0489919924868898,-0.019898351437019474,0.1997526550747777,0.08645226218739074,-1.1508870566706557,1.1204532928115563,0.7923692495584957,-5.431530694686697,0.019513444360597376,6.235912486398376,-0.14445396384471357,0.7531249540677729,1.231073838665637,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5187058233549238,0,1.3396426636619847
-0.8995586,0.981308,0.58275557,0.6605394,-0.21285444,-0.65602165,-0.08977870845727304,0.09727884047111761,1.0518745622197496,0.01911330877913469,0.18743829570672155,0.04760256647134958,-0.8734842707633861,1.2356027724649348,0.7316168236285324,6.479136936151923,-1.7736262006689785,-7.662483674562672,-0.14485472420346804,0.7533220230279056,1.2311674714881813,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5162331399196126,0,1.3648573320614104
-0.8323519,0.98103666,0.7943332,-0.76453626,0.15137827,0.6938615,-0.09280605002989235,0.10315611870232001,1.0565648273201853,-0.026006688399346653,0.19666823118762058,0.08847721995220237,-1.163713981452447,1.0773475694114945,0.7807363403433132,-7.474647703269277,0.8486662984404032,8.287658188590509,-0.1452554845622225,0.7535190919880383,1.2312611043107256,0.0,-0.0,0.0,-0.09618248610106606,0.04729655043180985,0.022471877410626805,0.0,0.0,0.0,0.5062517382847783,0,1.350970826237412
