x action,y action,z action,roll action,pitch action,yaw action,x gripper,y gripper,z gripper,roll gripper,pitch gripper,yaw gripper,x velocity gripper,y velocity gripper,z velocity gripper,x angular velocity gripper,y angular velocity gripper,z angular velocity gripper,x target,y target,z target,roll target,pitch target,yaw target,x velocity target,y velocity target,z velocity target,x angular velocity target,y angular velocity target,z angular velocity target,closest distance,contact force,rewards
-0.9826178,0.51629484,-0.19444925,0.96394515,0.9634361,0.68190765,-0.003519339076168042,0.00957863814943707,0.9961821392867177,-0.5273966172824361,-0.3383866964203528,-1.1904710670843923,-1.2067967973266127,2.6063842529407077,-0.7440040668163119,9.579976994564712,-8.088365939507545,4.563835364845458,-0.4753064176372388,0.6257744483630951,0.669195652188128,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.6339537267878396,0,0.5943236982617583
-0.931269,0.6562691,-0.6677451,0.99531746,0.9801035,0.97248876,-0.008925239399449217,0.016052695938534044,0.9923900318785966,-0.4692804116675522,-0.28120794897112245,-1.1319514811475646,-1.0134993000642256,1.512974572808663,-0.6924824763912341,12.733735295793934,-4.494324487808431,12.289679764001871,-0.4746395785688402,0.6265989480614731,0.6687748807758983,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.62409722010572,0,0.6240655823539641
-0.9338645,0.7008529,-0.6971125,0.9917599,0.96657777,0.9658042,-0.014091131594855375,0.0209048704936598,0.9884239342045589,-0.41116668297657294,-0.22475765341629886,-1.0740007527922246,-1.0395625350044173,1.119707257559729,-0.7212061946642149,12.89950556534493,-3.899066252074024,11.682406387633051,-0.4739727395004416,0.627423447759851,0.6683541093636686,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.6153437755233273,0,0.655887363699379
-0.9248036,0.760545,-0.71794236,0.985245,0.94179153,0.9637084,-0.019221075504590398,0.025493669553354567,0.9843247779128408,-0.3532710946102721,-0.16970152451583811,-1.0163419616825125,-1.0406849009810368,1.1514830608251334,-0.7392636544852499,12.911948027837468,-3.308921554069838,11.126010870094406,-0.473305900432043,0.628247947458229,0.6679333379514388,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.6063747850111401,0,0.6906896549988519
-0.9129507,0.79968786,-0.7591918,0.97581756,0.8872416,0.96330667,-0.02428145197565298,0.030316998743601872,0.9800004402013017,-0.29581660055170134,-0.11779628761566799,-0.9588789359681038,-1.0407860607732002,1.1924452192981594,-0.7842188672864434,12.624128691059838,-2.8494778503762834,10.615197765760689,-0.4726390613636444,0.6290724471566069,0.6675125665392091,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.5969841155054274,0,0.7283517752072617
-0.9008936,0.8258021,-0.78502697,0.96763,0.8188002,0.96144986,-0.029275096511083305,0.03540419513452263,0.975514203335038,-0.2387633861519739,-0.06986345420819387,-0.9016796118172079,-1.0364774765763187,1.2372951246933976,-0.807367464265534,12.209512773789516,-2.507654148073901,10.134845906610357,-0.4719722222952458,0.6298969468549849,0.6670917951269794,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.5875651160180834,0,0.7682196595901115
-0.8819525,0.8274834,-0.8096598,0.96148515,0.7584312,0.95820165,-0.03416991223970162,0.040574286422122,0.9708860129167924,-0.18200410368771452,-0.025430263789105127,-0.8447952827657083,-1.0183881485997153,1.2240782793368827,-0.8324176031347494,11.856319708466229,-2.1704243992744248,9.68018351855294,-0.47130538322684723,0.6307214465533628,0.6666710237147496,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.5782323240442494,0,0.809755385713379
-0.8612669,0.8311323,-0.820521,0.95204926,0.663038,0.95413494,-0.03895904801442942,0.04573666690110348,0.966185338766324,-0.12576737753204115,0.013431168802624694,-0.7882626363676316,-0.9993344658996901,1.1960705519697774,-0.8410885613677199,11.225310014295967,-2.090972381772971,9.273930355996512,-0.47063854415844864,0.6315459462517408,0.6662502523025199,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.569217021714789,0,0.8521067555973859
-0.83704495,0.84079933,-0.8208515,0.9384594,0.54383063,0.9503343,-0.04365917466920159,0.05091927874945613,0.9614756078880499,-0.07031434935908813,0.04530727534933183,-0.7320413586273394,-0.9858547300298213,1.1827863524338196,-0.8397082107970355,10.42984965780268,-2.2301754916330423,8.942587903073182,-0.46997170509005004,0.6323704459501187,0.6658294808902901,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.5604656646557229,0,0.8947298125421773
-0.81230074,0.8536428,-0.81784415,0.92072606,0.42867672,0.94583774,-0.048283438570921156,0.05614831126825328,0.9567808914173016,-0.01588523723434164,0.07042862211648226,-0.6761422059014621,-0.9741983042850455,1.176712243841938,-0.8360940685020257,9.677716587040717,-2.4063062435106173,8.67648868445746,-0.46930486602165145,0.6331949456484967,0.6654087094780604,0.0,-0.0,0.0,0.16004137641565203,0.1978799276106631,-0.10098513893512748,0.0,0.0,0.0,0.5519710771999539,0,0.9370102324514242
