x action,y action,z action,roll action,pitch action,yaw action,x gripper,y gripper,z gripper,roll gripper,pitch gripper,yaw gripper,x velocity gripper,y velocity gripper,z velocity gripper,x target,y target,z target,roll target,pitch target,yaw target,x velocity target,y velocity target,z velocity target,closest distance,contact force,rewards
0.98470354,0.99846697,0.99432707,-0.9999024,0.936177,0.45659935,0.003042359047380929,-0.008621745960299123,1.0136485578597885,2.923641921221294,0.4486696083636979,1.6896493402914539,1.0185633367413078,-2.5258675693591925,3.6505332562609962,0.20998455636790608,0.7892751384666844,1.3886005639451804,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.7060578132035282,0,0.4198158466854808
0.9614568,0.9873133,0.99875116,-0.99873126,-0.9647058,-0.58727366,0.008226227620998188,-0.01221153916047208,1.0243753691176807,2.864824423226154,0.3917473252146781,1.654594989648716,1.1099645762680819,-0.6327468962939792,2.410235242212009,0.20973452875429105,0.7894961019018162,1.3883744499162247,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.7033462763825936,0,0.4219657224368002
0.9676373,0.9866146,0.99815047,-0.99937505,-0.44941282,-0.31995785,0.013875250917349057,-0.013158689637986715,1.0318733278786094,2.8058713767774885,0.3651775426985179,1.635694360074817,1.0605141573933599,0.057351412029166354,1.6183515842545868,0.20948450114067602,0.789717065336948,1.388148335887269,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.7004810566746452,0,0.42421117331264824
0.9519161,0.98649573,0.99783754,-0.99922186,-0.44507468,-0.43249583,0.019388926994272297,-0.010387083535260225,1.0381231080779825,2.7468638088362263,0.33886912137732456,1.6101116972250509,1.043897228694241,0.9297709601978242,1.3523153117569204,0.20923447352706098,0.7899380287720797,1.3879222218583134,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6949440232133701,0,0.4283157962311389
0.9433111,0.9864137,0.9977131,-0.99915546,-0.3065797,-0.44076896,0.024837919117075696,-0.005068203715495259,1.0441990413578313,2.687794183147738,0.32073196640148594,1.584062646370222,1.0137728607385652,1.1442494400299643,1.3715969703764066,0.20898444591344595,0.7901589922072115,1.3876961078293577,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6873243440055329,0,0.4339015628998867
0.9290893,0.98567915,0.9974234,-0.999153,-0.23889339,-0.4245485,0.0301791193478336,0.0006394101493911479,1.0503300590909346,2.6287017990287707,0.3065846712202183,1.5589853631157264,0.977870473437089,1.1253208736141675,1.3755933664894393,0.20873441829983092,0.7903799556423433,1.387469993800402,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6793972385610161,0,0.4397981814456212
0.9161353,0.98428583,0.99714124,-0.9991899,-0.16842782,-0.40440404,0.0354177973367557,0.006211000322237364,1.0564531534849588,2.56959623646042,0.29659295061613805,1.5351061568461044,0.9468428923533416,1.101283253816713,1.3616792137758527,0.20848439068621588,0.7906009190774751,1.3872438797714464,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6716839665218628,0,0.4456574390834861
0.90015316,0.98274183,0.9968524,-0.9992215,-0.12576938,-0.38680005,0.04055603160581636,0.011700711155800915,1.0625601185920275,2.5104866274174027,0.2891168581105351,1.5122700551183945,0.9271911496904239,1.095314613531354,1.3522395823534452,0.20823436307260085,0.7908218825126069,1.3870177657424907,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6641261557080007,0,0.45152419479882766
0.88881934,0.9811592,0.9965185,-0.99926805,-0.08165532,-0.36740053,0.04562787486043836,0.01716095178321016,1.0686527228216458,2.4513810080256135,0.2842435042534666,1.490580795765217,0.9159237193864062,1.1061602264628538,1.3403687741475443,0.20798433545898581,0.7910428459477387,1.386791651713535,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6566684715549884,0,0.4574403515512738
0.8847352,0.97938514,0.996084,-0.9993325,-0.04065299,-0.34585297,0.050675535774026594,0.022613113444408625,1.0747287154084832,2.3922863803050007,0.2817903127247627,1.4701634391235145,0.9119254747185125,1.1099320649948727,1.3281922318188517,0.20773430784537078,0.7912638093828704,1.3865655376845794,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6492922914761647,0,0.46342334178249867
0.87430835,0.9764668,0.9954096,-0.99938035,0.018878102,-0.33667904,0.05567337411946738,0.028037097247232582,1.0807859853906152,2.3332115455706903,0.2828519580716987,1.4502848656488827,0.8988584596893069,1.11771737399905,1.3133677830603379,0.20748428023175575,0.7914847728180022,1.3863394236556237,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6420061587398092,0,0.4694765534999339
0.85576534,0.97173524,0.9943528,-0.99941134,0.09143758,-0.33687043,0.060575120225151075,0.033428657474128855,1.0868198917770813,2.2741734585561564,0.28819834896505275,1.4303917267928155,0.8774175643323245,1.1222845499385588,1.2967194218761402,0.2072342526181407,0.791705736253134,1.386113309626668,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6348196378497142,0,0.4756032622139066
0.8334521,0.9657327,0.99307394,-0.9994446,0.13778555,-0.33503914,0.06535833888295506,0.03879480278131114,1.0928274496250288,2.2151711372182934,0.2962827096124073,1.4106055038984353,0.8523125005614719,1.1186951791835325,1.281482081550573,0.20698422500452568,0.7919266996882658,1.3858871955977123,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6277537671320371,0,0.48179809271684626
0.8118508,0.95875037,0.99166787,-0.999482,0.17022753,-0.33047128,0.07002386742825996,0.044119996435999176,1.0988089844238107,2.1562018702672447,0.30628446494238126,1.3910887716817106,0.8287148208564487,1.1158798050891106,1.2658127888364967,0.20673419739091065,0.7921476631233976,1.3856610815687567,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6208451805066648,0,0.4880431813236257
0.7934581,0.95411646,0.9905672,-0.9994915,0.17504549,-0.33525026,0.0745879186677988,0.049428552182444754,1.1047664319163637,2.097247583697492,0.3165726111092065,1.3712922081052263,0.8089269599872516,1.1096029651938129,1.2526272236666534,0.2064841697772956,0.7923686265585294,1.385434967539801,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6140612761769353,0,0.4943839349846453
0.775393,0.9503006,0.9889295,-0.9994993,0.1807965,-0.3424493,0.07905283170315194,0.054707785846138945,1.1106984737271468,2.0383103157512084,0.3272024865373967,1.3510735808864667,0.789363960753097,1.1099012553211483,1.2371355405594047,0.20623414216368058,0.7925895899936611,1.3852088535108453,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.6074171705882222,0,0.5008263086360035
0.7708341,0.94617677,0.98665655,-0.99949455,0.19556725,-0.34997523,0.08348326393990499,0.059959726181134154,1.1166001059123298,1.9794007287436022,0.3387070765007131,1.3304142641799928,0.7866979526149501,1.1093619175269902,1.2198566870328726,0.20598411455006554,0.7928105534287929,1.3849827394818897,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.600920149908117,0,0.5073799212176208
0.7676132,0.93895364,0.98316574,-0.99949276,0.20444024,-0.3514918,0.08789541867947953,0.06517756219143786,1.1224628069557752,1.9205136304346793,0.35073810513283427,1.3096683746145725,0.7833543592121334,1.1004938042851549,1.2012770713010272,0.2057340869364505,0.7930315168639247,1.384756625452934,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5946005900754819,0,0.5140349892380158
0.76715004,0.9328214,0.9793371,-0.99950373,0.21082985,-0.35095966,0.09230176924942389,0.07035561952043785,1.1282842366254335,1.8616451565553473,0.3631488628788669,1.2889566391496323,0.7836358099649814,1.096430955453753,1.182452745386403,0.20548405932283548,0.7932524802990565,1.3845305114239783,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5884772544516428,0,0.5207932038929456
0.7657013,0.9258561,0.9741976,-0.9995286,0.20754325,-0.35054135,0.09669971855604645,0.07551595858248866,1.1340566285719913,1.802783886250402,0.3753678812742033,1.2682719012233141,0.7821751533661712,1.0923342105557994,1.1622750006931022,0.20523403170922044,0.7934734437341883,1.3843043973950226,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5825322603956268,0,0.5276909145215882
0.7625308,0.91831994,0.9675605,-0.999538,0.21080506,-0.36697268,0.10107618249807218,0.08064559576882162,1.1397709496093837,1.7439431151952638,0.38778357785195877,1.2466237186357638,0.7797223034897062,1.0872886820402723,1.1387160046967204,0.2049840040956054,0.79369440716932,1.384078283366067,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5766467900170359,0,0.5348645538434106
0.7483301,0.9075872,0.95372033,-0.99959517,0.2576673,-0.3750925,0.10537365579631092,0.08567565730391033,1.145382043805742,1.6851637258804824,0.402970619282075,1.2245067777078866,0.764598573883478,1.072053297918112,1.097326037895939,0.20473397648199038,0.7939153706044518,1.3838521693371113,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5707245364103117,0,0.5423765563582875
0.7282344,0.8954476,0.93355715,-0.9996573,0.27554953,-0.37775683,0.10956174641131092,0.09066653632060487,1.1508425144729808,1.6264103391960814,0.41921722793046173,1.2022402368442573,0.742620347289602,1.0654779285257423,1.0519405871762963,0.20448394886837534,0.7941363340395836,1.3836260553081556,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5644828708662055,0,0.5504723216523142
0.7192123,0.8888359,0.91453743,-0.99972737,0.2582817,-0.36340666,0.11369581390630829,0.09568584244982549,1.1561594939125275,1.5676308224111417,0.4344447226756851,1.1808181648332428,0.7339327977258896,1.0707036604989857,1.0134141635431424,0.2042339212547603,0.7943572974747154,1.3833999412792,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5579414965789304,0,0.5591554017982008
0.7196965,0.8828175,0.9004352,-0.99971277,0.16967905,-0.4215604,0.11782245859563485,0.1008329485458863,1.1613683545667457,1.5088051803845177,0.4444537056646107,1.1559657718777667,0.7368768621452645,1.091105124247768,0.9915021811961011,0.20398389364114528,0.7945782609098472,1.3831738272502443,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5514185316095037,0,0.5684759206668827
0.7519202,0.87583566,0.8866496,-0.9996945,0.14083064,-0.45433575,0.12210094586587375,0.10600548217846777,1.166481875515641,1.4499756448510852,0.45276973280108557,1.1291796821420321,0.7777716685202402,1.0950895447201152,0.9581524167214583,0.20373386602753024,0.794799224344979,1.3829477132212886,0.0,-0.0,0.0,-0.060006627267617456,0.053031224431652556,-0.05426736694938796,0.5449879670845275,0,0.5783572531490424
