x action,y action,z action,roll action,pitch action,yaw action,x gripper,y gripper,z gripper,roll gripper,pitch gripper,yaw gripper,x velocity gripper,y velocity gripper,z velocity gripper,x target,y target,z target,roll target,pitch target,yaw target,x velocity target,y velocity target,z velocity target,closest distance,contact force,rewards
0.96555114,0.8328668,0.938463,0.8873265,0.19374406,-0.99515384,0.0008278098726413662,0.012750240790227041,0.9957493267310957,0.8116787094535616,0.19807789123687597,1.2093542601880745,0.7643666338156565,3.5952943790372967,-0.8319452517712979,0.3752554255385648,0.8890000844969589,1.396486632988421,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.8279648177979447,0,0.44318777999611814
0.9980346,0.9254397,0.9834728,0.80148697,-0.9452538,-0.97023314,0.0054404030927369205,0.024787499486044754,0.9945349769161227,0.8577127871666508,0.14270639985480116,1.1514715763265317,1.2882606972113002,2.6413054203582123,0.128098808727322,0.37593292578023,0.8898301727533208,1.3966535800390207,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.8194253203955489,0,0.45334585666259997
0.99635386,0.94308734,0.98237824,0.57684135,-0.8179129,-0.9563596,0.011496432386628052,0.03343424415801784,0.9972433769777754,0.8907693077681659,0.09471935958059094,1.094652424732478,1.3196284942757497,1.8123859967011073,1.0370138884655342,0.37661042602189526,0.8906602610096827,1.3968205270896206,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.81229698432077,0,0.46329874868531506
0.9957535,0.95189,0.9842491,0.42210054,-0.69311386,-0.94872755,0.0175426279931058,0.03998658071738753,1.0026336961001943,0.914964729351579,0.05400284512886938,1.0384430414958836,1.296731028565143,1.3056336187570874,1.186734397259248,0.3772879262635605,0.8914903492660445,1.3969874741402204,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.8060052879490852,0,0.47331615343667544
0.99484193,0.9557879,0.98518753,0.27618432,-0.5427809,-0.94019455,0.023560911760707053,0.04574662753660188,1.0084974340563528,0.9308723548200595,0.022081393670383514,0.982845650311098,1.2880382500327516,1.2047322999955403,1.2319062530922178,0.37796542650522574,0.8923204375224064,1.3971544211908202,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7998662101368659,0,0.4840353912024856
0.99434996,0.9545287,0.986182,0.19313896,-0.420524,-0.9366441,0.029562956275162706,0.05131975091340885,1.0144001139190406,0.9421278196749462,-0.002674886289814986,0.9275121981203013,1.288354855962488,1.1844699866477217,1.2222357752272162,0.378642926746891,0.8931505257787683,1.39732136824142,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7910681951107608,0,0.4969143837704083
0.99430287,0.9528836,0.987437,0.123732805,-0.31523895,-0.93524027,0.03554152284334125,0.05678991786913978,1.0202944874507747,0.9494919237743734,-0.021256503745273613,0.8722891878063225,1.283461420279275,1.1657187542301741,1.214083491596476,0.3793204269885562,0.8939806140351302,1.39748831529202,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7819002100974186,0,0.5107060185107053
0.9936712,0.95175767,0.9873829,0.031442523,-0.23378485,-0.92635643,0.04151896642633312,0.062159020652337006,1.0261749949458854,0.9515535588848517,-0.03507145209538906,0.8176049492616867,1.2820692579983062,1.147411807590872,1.1969460108739727,0.37999792723022147,0.8948107022914921,1.3976552623426197,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7730757583115139,0,0.5253615786790004
0.99303615,0.95045185,0.98723376,-0.05181408,-0.17076099,-0.9170489,0.04747978462070675,0.06744216885200631,1.032035534410452,0.9488071187926205,-0.04520008426119892,0.7634747299697981,1.2781451597911668,1.1321298024275241,1.1851153563777848,0.3806754274718867,0.895640790547854,1.3978222093932196,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7645828521256474,0,0.5409967531485715
0.9924892,0.9491482,0.9870734,-0.13004851,-0.11731249,-0.9052142,0.05341113558084102,0.0726905047191666,1.0378796227116884,0.9415261087699225,-0.0522015522427211,0.7100420016121234,1.27214314770326,1.1380541974203675,1.1729892570148936,0.38135292771355195,0.8964708788042158,1.3979891564438194,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7563588987716795,0,0.5577718590176557
0.9921819,0.95087075,0.98619366,-0.20714784,-0.079618156,-0.8864576,0.05931817143826171,0.07795224814953204,1.043703281361082,0.9297396249989054,-0.05700145923418287,0.6577138515135572,1.2670765139567457,1.1420219616891918,1.1589951259941307,0.3820304279552172,0.8973009670605777,1.3981561034944192,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7483489025947901,0,0.5758491530323729
0.99192095,0.95282626,0.9849858,-0.2716236,-0.05614972,-0.8650494,0.065196625978546,0.0832297286469367,1.0495038713140785,0.9141646150321273,-0.060433313382125244,0.6066470707224055,1.261488980366363,1.1446157947666518,1.1471951582745463,0.38270792819688243,0.8981310553169396,1.398323050545019,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7405362418512653,0,0.5952230247144148
0.9919152,0.95593643,0.98445535,-0.43173587,-0.059509695,-0.7926941,0.07117570571401015,0.08851014414486912,1.0552846999916081,0.8890588746835306,-0.06409346204663476,0.5598569313879208,1.27537918747991,1.1566778250705636,1.1091236455503526,0.38338542843854767,0.8989611435733015,1.3984899975956189,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7328650686449567,0,0.6173642241699507
0.99184513,0.95726824,0.9835825,-0.50229347,-0.055235505,-0.7267509,0.07715211002752959,0.09385545885280924,1.0610233451891895,0.8597328439462959,-0.06750501055207402,0.5169610008680653,1.270090173280555,1.1600252012588852,1.1031861238252545,0.3840629286802129,0.8997912318296634,1.3986569446462187,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7253080982538033,0,0.6411636753013823
0.9918928,0.9585178,0.9823623,-0.54962546,-0.054759145,-0.656878,0.08312391456277853,0.09925007005886215,1.0667412387507034,0.8275529357512075,-0.07088301108066493,0.4781916650661437,1.2670123862322107,1.1684224736826434,1.0905921652197366,0.38474042892187815,0.9006213200860252,1.3988238916968185,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7178499402172722,0,0.666316652984107
0.99211645,0.95906603,0.9807527,-0.57226634,-0.053664267,-0.5959181,0.0890935032987035,0.10471128232324757,1.0724362070285092,0.7939893166637257,-0.0741864173221733,0.44302186768940127,1.2668793599689516,1.179636748685617,1.0836659034664378,0.3854179291635434,0.9014514083423871,1.3989908387474184,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7104614790796053,0,0.6925085745603684
0.99272156,0.95884335,0.97766066,-0.58525026,-0.033510327,-0.5468568,0.09504696560914414,0.11023249322317277,1.078104949762104,0.7596384465876531,-0.07629005577159377,0.4107433574275251,1.2650534151462098,1.1898105486529424,1.0744651621088133,0.38609542940520863,0.902281496598749,1.3991577857980182,0.0,-0.0,0.0,0.1626000579996543,0.19922118152680196,0.040067292143983746,0.7031516185688031,0,0.7197281479506337
