x action,y action,z action,roll action,pitch action,yaw action,x gripper,y gripper,z gripper,roll gripper,pitch gripper,yaw gripper,x velocity gripper,y velocity gripper,z velocity gripper,x target,y target,z target,roll target,pitch target,yaw target,x velocity target,y velocity target,z velocity target,closest distance,contact force,rewards
-0.89343613,0.99998736,0.99377596,-0.9837497,0.99999666,-0.5352675,0.006621253505535906,0.011871276014537867,1.0056608164569305,1.0612148732713182,-0.8668286584355347,-0.03042320384965326,2.3664113040188863,3.913162691306018,0.9928379622180412,-0.37832009611619016,0.9131248611715856,1.2705717161652959,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.8121484567634083,0,0.4729982754712686
-0.9714179,0.99766254,0.97797656,-0.9984329,0.9999006,-0.23484766,0.011791503855306022,0.02350166353893706,1.0115574104036853,1.0027689392172174,-0.8078828182217697,-0.04542527587468987,1.106865385193663,2.60277070933514,1.1804003436870603,-0.37928474432465525,0.9141697486662952,1.2710740232098643,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.8043431612136529,0,0.4976335313424175
-0.9680734,0.9980285,0.9776168,-0.997655,0.9999511,-0.111291766,0.013663377668147769,0.031897017000186136,1.0173636510590542,0.9438203015540704,-0.748874759801748,-0.052725051885529624,0.30701456926680976,1.8072864565698343,1.177295645159026,-0.38024939253312035,0.9152146361610047,1.2715763302544327,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7986619210340282,0,0.524242021005488
-0.9686736,0.9979209,0.976166,-0.99739563,0.99993634,-0.08560103,0.012132959038318073,0.03868957656469547,1.023138338839801,0.8847163684338816,-0.6898578135912516,-0.05839969867418097,-0.5116259172234451,1.4123979599198837,1.1436464139292353,-0.38121404074158544,0.9162595236557143,1.2720786372990012,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7934829139968551,0,0.5540279693067489
-0.9732003,0.99788976,0.97560215,-0.9973075,0.99990726,-0.055255115,0.007379092961191104,0.044804969785576555,1.0288739030005194,0.8254675660560622,-0.6308316413936005,-0.06218410739558287,-1.1947527985667616,1.3141643817435575,1.1180694861414011,-0.3821786889500505,0.9173044111504238,1.2725809443435696,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7878989431727934,0,0.5879123494165983
-0.97835785,0.99779284,0.97503555,-0.9972462,0.999843,-0.017650545,0.0016934746573725788,0.050866992254931534,1.0345739750512575,0.7660915634915352,-0.5717970502523568,-0.06365511170702765,-0.9835103680722155,1.3171418087981777,1.0916420506232114,-0.3831433371585156,0.9183492986451334,1.273083251388138,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7821285569642069,0,0.6261553202257539
-0.98368627,0.997854,0.9746051,-0.99703103,0.9997238,0.0138652325,-0.003858410643137692,0.05691960445064003,1.0402399177755066,0.7066454831522176,-0.5127605525055184,-0.06320022692553064,-1.0283946241751483,1.3020078068684071,1.0673251335312814,-0.3841079853669807,0.9193941861398429,1.2735855584327065,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7759765590118329,0,0.6692016937029298
-0.98822385,0.9980967,0.978047,-0.99694234,0.99945605,0.10926366,-0.009401376318328913,0.06295637711112716,1.0458962326035763,0.6470708845137655,-0.4537194281997443,-0.05697544613133508,-1.0414255090447413,1.2887995768488734,1.0506288639857324,-0.3850726335754458,0.9204390736345525,1.274087865477275,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7685037368546427,0,0.7181163167043058
-0.9906485,0.9981835,0.9806917,-0.99646956,0.99890804,0.26382184,-0.014874983580690431,0.06897729934118957,1.051542518290395,0.5874187866699254,-0.3946971874332293,-0.04145324724165662,-1.081986284843691,1.2765598953754314,1.0329206016521641,-0.3860372817839109,0.921483961129262,1.2745901725218434,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7610803558965891,0,0.7724239039690383
-0.9922832,0.9981841,0.9807334,-0.99588764,0.9978199,0.31105292,-0.020411365730294076,0.0749850115311445,1.0571657303887676,0.5278593238569962,-0.33573485036789963,-0.02313133140872259,-1.0835098113424253,1.2697888924661145,1.0154966489979411,-0.387001929992376,0.9225288486239716,1.2750924795664118,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7539060256954403,0,0.8315810264606067
-0.9935875,0.99824,0.97850466,-0.99500877,0.99578846,0.2344091,-0.025997211056719458,0.0809842728420705,1.0627623799406294,0.4684708393835163,-0.27689079251497756,-0.009442410052290661,-1.075235365586775,1.2627819495610046,1.0052153089525153,-0.3879665782008411,0.9235737361186811,1.2755947866109802,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7467650918539431,0,0.8951473230180677
-0.99437475,0.9983952,0.976681,-0.9937663,0.99280715,0.17942822,-0.03155396031574598,0.08697495679085274,1.0683467422861184,0.40924738314416986,-0.2182278144733977,0.0009338796805521239,-1.093203978502797,1.2528029923002189,1.00378723293035,-0.38893122640930616,0.9246186236133906,1.2760970936555487,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7396871140493472,0,0.962657037968853
-0.9950839,0.9985924,0.9746542,-0.9924314,0.98788714,0.13714135,-0.03711419743029236,0.09295449932279842,1.0739212953265875,0.3501806151992766,-0.15986285390067492,0.008772095619281705,-1.1022312822076767,1.2418929590344956,1.0012772024286,-0.38989587461777125,0.9256635111081002,1.2765994007001171,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7326885592401109,0,1.033212994242867
-0.995729,0.9988222,0.97143507,-0.9916119,0.9780712,0.11091876,-0.042661128728312805,0.09892166638666211,1.079478979028617,0.2912356496787348,-0.10208370075664415,0.015041044002748742,-1.118450145186751,1.2301401506298124,0.9975996878731446,-0.39086052282623635,0.9267083986028097,1.2771017077446856,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7258150827755823,0,1.1052089105983252
-0.996494,0.99891806,0.9678962,-0.987763,0.960938,0.14430809,-0.048172444455468144,0.10487472325915122,1.0850179294993882,0.2326008852956006,-0.0453073199251449,0.023283573413201926,-1.1489957256553451,1.2175092014467617,0.9936024261839616,-0.39182517103470144,0.9277532860975193,1.277604014789254,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7190369906832269,0,1.175393914710376
-0.9974714,0.9988651,0.96651006,-0.96688205,0.9367597,0.27163184,-0.05363306218194373,0.11081253963578017,1.0905406123876402,0.17531509020125982,0.010076764356038765,0.03904914485514384,-1.19528624536891,1.204548011403536,0.9941798437214093,-0.3927898192431665,0.9287981735922288,1.2781063218338224,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7118404037521898,0,1.2358328294133796
-0.9983205,0.9986844,0.96880686,-0.9106552,0.8988936,0.23934114,-0.05922856764707597,0.11673207673212575,1.0960555986890157,0.12141496150256274,0.06321613327653297,0.052904889216292675,-1.1765099491617104,1.1925421470208448,1.001539515286727,-0.3937544674516316,0.9298430610869384,1.2786086288783909,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.7038746731646232,0,1.2733541128045478
-0.9987995,0.9984962,0.9669931,-0.80309474,0.85893834,0.14692903,-0.06486313548219517,0.12263429973151699,1.101504993715718,0.07389971469684616,0.1139659206060283,0.061335684727954094,-1.18530747445031,1.1853964327743072,1.012928691744193,-0.3947191156600967,0.9308879485816479,1.2791109359229593,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.6958518295998662,0,1.276462399421171
-0.9990671,0.9983518,0.966218,-0.680187,0.77433825,0.090197444,-0.07053451121619736,0.12852636026925282,1.1069122812693983,0.0336822869672136,0.15970259386091387,0.06647214144857126,-1.1942975504631779,1.1826622004838123,1.0211746983400358,-0.3956837638685618,0.9319328360763575,1.2796132429675278,0.0,-0.0,0.0,-0.23151557003161302,0.25077299873034264,0.12055369069635156,0.6880392595732152,0,1.2552208739844595
